event_count,event_code,game_time,title,world,accuracy_group
41,4020,52112,Scrub-A-Dub,MAGMAPEAK,NA
42,4070,53325,Scrub-A-Dub,MAGMAPEAK,NA
43,2030,53792,Scrub-A-Dub,MAGMAPEAK,NA
44,2020,53792,Scrub-A-Dub,MAGMAPEAK,NA
45,3010,53792,Scrub-A-Dub,MAGMAPEAK,NA
46,3110,53976,Scrub-A-Dub,MAGMAPEAK,NA
47,4020,53976,Scrub-A-Dub,MAGMAPEAK,NA
48,3021,55776,Scrub-A-Dub,MAGMAPEAK,NA
49,3121,60576,Scrub-A-Dub,MAGMAPEAK,NA
51,2050,60576,Scrub-A-Dub,MAGMAPEAK,NA
50,2030,60576,Scrub-A-Dub,MAGMAPEAK,NA
52,2080,63543,Scrub-A-Dub,MAGMAPEAK,NA
53,2083,77511,Scrub-A-Dub,MAGMAPEAK,NA
54,2080,77511,Scrub-A-Dub,MAGMAPEAK,NA
55,2083,81194,Scrub-A-Dub,MAGMAPEAK,NA
58,3010,83111,Scrub-A-Dub,MAGMAPEAK,NA
56,2040,83111,Scrub-A-Dub,MAGMAPEAK,NA
57,2020,83111,Scrub-A-Dub,MAGMAPEAK,NA
59,3110,88061,Scrub-A-Dub,MAGMAPEAK,NA
60,3010,88061,Scrub-A-Dub,MAGMAPEAK,NA
61,4070,88445,Scrub-A-Dub,MAGMAPEAK,NA
62,4070,89211,Scrub-A-Dub,MAGMAPEAK,NA
63,4070,89628,Scrub-A-Dub,MAGMAPEAK,NA
64,4070,89811,Scrub-A-Dub,MAGMAPEAK,NA
65,4070,90011,Scrub-A-Dub,MAGMAPEAK,NA
66,4070,90378,Scrub-A-Dub,MAGMAPEAK,NA
67,4070,90795,Scrub-A-Dub,MAGMAPEAK,NA
68,3110,91412,Scrub-A-Dub,MAGMAPEAK,NA
69,4070,91545,Scrub-A-Dub,MAGMAPEAK,NA
70,4070,91628,Scrub-A-Dub,MAGMAPEAK,NA
71,4070,99729,Scrub-A-Dub,MAGMAPEAK,NA
72,4070,100179,Scrub-A-Dub,MAGMAPEAK,NA
73,4070,100479,Scrub-A-Dub,MAGMAPEAK,NA
74,4070,100696,Scrub-A-Dub,MAGMAPEAK,NA
75,4070,100950,Scrub-A-Dub,MAGMAPEAK,NA
76,4070,101179,Scrub-A-Dub,MAGMAPEAK,NA
77,4070,101446,Scrub-A-Dub,MAGMAPEAK,NA
78,4070,101646,Scrub-A-Dub,MAGMAPEAK,NA
79,4070,101912,Scrub-A-Dub,MAGMAPEAK,NA
80,4070,102129,Scrub-A-Dub,MAGMAPEAK,NA
81,4070,102346,Scrub-A-Dub,MAGMAPEAK,NA
82,4070,102562,Scrub-A-Dub,MAGMAPEAK,NA
83,4070,102712,Scrub-A-Dub,MAGMAPEAK,NA
84,4070,102879,Scrub-A-Dub,MAGMAPEAK,NA
85,4070,103113,Scrub-A-Dub,MAGMAPEAK,NA
86,4070,103329,Scrub-A-Dub,MAGMAPEAK,NA
87,3010,103412,Scrub-A-Dub,MAGMAPEAK,NA
88,4070,103563,Scrub-A-Dub,MAGMAPEAK,NA
89,4070,103812,Scrub-A-Dub,MAGMAPEAK,NA
90,4070,104079,Scrub-A-Dub,MAGMAPEAK,NA
91,4070,104346,Scrub-A-Dub,MAGMAPEAK,NA
92,3110,106746,Scrub-A-Dub,MAGMAPEAK,NA
93,4020,110463,Scrub-A-Dub,MAGMAPEAK,NA
94,4070,111013,Scrub-A-Dub,MAGMAPEAK,NA
95,4070,111463,Scrub-A-Dub,MAGMAPEAK,NA
96,3020,111496,Scrub-A-Dub,MAGMAPEAK,NA
97,3120,111830,Scrub-A-Dub,MAGMAPEAK,NA
98,4020,111830,Scrub-A-Dub,MAGMAPEAK,NA
99,4070,112263,Scrub-A-Dub,MAGMAPEAK,NA
100,4070,112813,Scrub-A-Dub,MAGMAPEAK,NA
101,3020,112846,Scrub-A-Dub,MAGMAPEAK,NA
102,4070,113063,Scrub-A-Dub,MAGMAPEAK,NA
103,3120,113313,Scrub-A-Dub,MAGMAPEAK,NA
104,4020,113313,Scrub-A-Dub,MAGMAPEAK,NA
105,4070,113597,Scrub-A-Dub,MAGMAPEAK,NA
106,4070,113797,Scrub-A-Dub,MAGMAPEAK,NA
107,3020,114313,Scrub-A-Dub,MAGMAPEAK,NA
108,3120,117030,Scrub-A-Dub,MAGMAPEAK,NA
109,4020,118980,Scrub-A-Dub,MAGMAPEAK,NA
110,4070,119214,Scrub-A-Dub,MAGMAPEAK,NA
111,4070,119447,Scrub-A-Dub,MAGMAPEAK,NA
112,4070,119714,Scrub-A-Dub,MAGMAPEAK,NA
113,4070,119897,Scrub-A-Dub,MAGMAPEAK,NA
114,3020,119980,Scrub-A-Dub,MAGMAPEAK,NA
115,3120,120064,Scrub-A-Dub,MAGMAPEAK,NA
116,4020,120064,Scrub-A-Dub,MAGMAPEAK,NA
117,4070,120330,Scrub-A-Dub,MAGMAPEAK,NA
118,4070,120514,Scrub-A-Dub,MAGMAPEAK,NA
119,2030,121364,Scrub-A-Dub,MAGMAPEAK,NA
120,2020,121364,Scrub-A-Dub,MAGMAPEAK,NA
121,3010,121364,Scrub-A-Dub,MAGMAPEAK,NA
123,4020,122931,Scrub-A-Dub,MAGMAPEAK,NA
122,3110,122931,Scrub-A-Dub,MAGMAPEAK,NA
125,2020,124747,Scrub-A-Dub,MAGMAPEAK,NA
124,2030,124747,Scrub-A-Dub,MAGMAPEAK,NA
126,3010,124747,Scrub-A-Dub,MAGMAPEAK,NA
127,3110,125547,Scrub-A-Dub,MAGMAPEAK,NA
128,4020,125547,Scrub-A-Dub,MAGMAPEAK,NA
129,3021,127081,Scrub-A-Dub,MAGMAPEAK,NA
130,3121,131948,Scrub-A-Dub,MAGMAPEAK,NA
131,2030,131948,Scrub-A-Dub,MAGMAPEAK,NA
132,2050,131948,Scrub-A-Dub,MAGMAPEAK,NA
133,2040,133581,Scrub-A-Dub,MAGMAPEAK,NA
134,2020,133581,Scrub-A-Dub,MAGMAPEAK,NA
135,3010,133581,Scrub-A-Dub,MAGMAPEAK,NA
136,4070,136715,Scrub-A-Dub,MAGMAPEAK,NA
137,3110,137298,Scrub-A-Dub,MAGMAPEAK,NA
138,4020,137298,Scrub-A-Dub,MAGMAPEAK,NA
139,2030,138548,Scrub-A-Dub,MAGMAPEAK,NA
140,2020,138548,Scrub-A-Dub,MAGMAPEAK,NA
141,3010,138548,Scrub-A-Dub,MAGMAPEAK,NA
142,4070,139515,Scrub-A-Dub,MAGMAPEAK,NA
143,3110,139965,Scrub-A-Dub,MAGMAPEAK,NA
144,4020,139965,Scrub-A-Dub,MAGMAPEAK,NA
145,4070,141499,Scrub-A-Dub,MAGMAPEAK,NA
146,2030,141782,Scrub-A-Dub,MAGMAPEAK,NA
147,2020,141782,Scrub-A-Dub,MAGMAPEAK,NA
148,3010,141782,Scrub-A-Dub,MAGMAPEAK,NA
149,3110,143049,Scrub-A-Dub,MAGMAPEAK,NA
150,4020,143049,Scrub-A-Dub,MAGMAPEAK,NA
151,3021,144582,Scrub-A-Dub,MAGMAPEAK,NA
152,3121,149016,Scrub-A-Dub,MAGMAPEAK,NA
154,2050,149016,Scrub-A-Dub,MAGMAPEAK,NA
153,2030,149016,Scrub-A-Dub,MAGMAPEAK,NA
155,2040,151149,Scrub-A-Dub,MAGMAPEAK,NA
156,2020,151149,Scrub-A-Dub,MAGMAPEAK,NA
157,3010,151149,Scrub-A-Dub,MAGMAPEAK,NA
158,3110,154572,Scrub-A-Dub,MAGMAPEAK,NA
159,4020,154572,Scrub-A-Dub,MAGMAPEAK,NA
160,3020,155583,Scrub-A-Dub,MAGMAPEAK,NA
161,4070,156533,Scrub-A-Dub,MAGMAPEAK,NA
162,3120,156933,Scrub-A-Dub,MAGMAPEAK,NA
163,4020,156933,Scrub-A-Dub,MAGMAPEAK,NA
164,2030,158183,Scrub-A-Dub,MAGMAPEAK,NA
165,2020,158183,Scrub-A-Dub,MAGMAPEAK,NA
166,3010,158183,Scrub-A-Dub,MAGMAPEAK,NA
167,3110,158766,Scrub-A-Dub,MAGMAPEAK,NA
168,4020,158766,Scrub-A-Dub,MAGMAPEAK,NA
169,4070,159533,Scrub-A-Dub,MAGMAPEAK,NA
170,4070,159933,Scrub-A-Dub,MAGMAPEAK,NA
171,4070,160183,Scrub-A-Dub,MAGMAPEAK,NA
172,4070,160400,Scrub-A-Dub,MAGMAPEAK,NA
173,2030,160583,Scrub-A-Dub,MAGMAPEAK,NA
174,2020,160583,Scrub-A-Dub,MAGMAPEAK,NA
175,3010,160583,Scrub-A-Dub,MAGMAPEAK,NA
176,3110,160618,Scrub-A-Dub,MAGMAPEAK,NA
177,4020,160618,Scrub-A-Dub,MAGMAPEAK,NA
178,4070,160833,Scrub-A-Dub,MAGMAPEAK,NA
179,3021,162133,Scrub-A-Dub,MAGMAPEAK,NA
180,3121,166900,Scrub-A-Dub,MAGMAPEAK,NA
182,2050,166900,Scrub-A-Dub,MAGMAPEAK,NA
181,2030,166900,Scrub-A-Dub,MAGMAPEAK,NA
183,2080,169834,Scrub-A-Dub,MAGMAPEAK,NA
184,2083,183752,Scrub-A-Dub,MAGMAPEAK,NA
185,2080,183752,Scrub-A-Dub,MAGMAPEAK,NA
186,2083,187435,Scrub-A-Dub,MAGMAPEAK,NA
187,2040,189352,Scrub-A-Dub,MAGMAPEAK,NA
188,2020,189352,Scrub-A-Dub,MAGMAPEAK,NA
189,3010,189352,Scrub-A-Dub,MAGMAPEAK,NA
191,3010,194302,Scrub-A-Dub,MAGMAPEAK,NA
190,3110,194302,Scrub-A-Dub,MAGMAPEAK,NA
192,3110,197669,Scrub-A-Dub,MAGMAPEAK,NA
193,4020,199436,Scrub-A-Dub,MAGMAPEAK,NA
194,3020,200454,Scrub-A-Dub,MAGMAPEAK,NA
195,3120,201470,Scrub-A-Dub,MAGMAPEAK,NA
196,4020,201470,Scrub-A-Dub,MAGMAPEAK,NA
198,2020,202720,Scrub-A-Dub,MAGMAPEAK,NA
197,2030,202720,Scrub-A-Dub,MAGMAPEAK,NA
199,3010,202720,Scrub-A-Dub,MAGMAPEAK,NA
200,3110,204286,Scrub-A-Dub,MAGMAPEAK,NA
201,4020,204286,Scrub-A-Dub,MAGMAPEAK,NA
202,2030,205820,Scrub-A-Dub,MAGMAPEAK,NA
203,2020,205820,Scrub-A-Dub,MAGMAPEAK,NA
204,3010,205820,Scrub-A-Dub,MAGMAPEAK,NA
205,3110,207470,Scrub-A-Dub,MAGMAPEAK,NA
206,4020,207470,Scrub-A-Dub,MAGMAPEAK,NA
207,4070,208953,Scrub-A-Dub,MAGMAPEAK,NA
208,4070,209187,Scrub-A-Dub,MAGMAPEAK,NA
209,2030,209304,Scrub-A-Dub,MAGMAPEAK,NA
210,2020,209304,Scrub-A-Dub,MAGMAPEAK,NA
211,3010,209304,Scrub-A-Dub,MAGMAPEAK,NA
212,4070,209520,Scrub-A-Dub,MAGMAPEAK,NA
213,3110,210425,Scrub-A-Dub,MAGMAPEAK,NA
214,4020,210425,Scrub-A-Dub,MAGMAPEAK,NA
215,3021,212237,Scrub-A-Dub,MAGMAPEAK,NA
218,2050,217104,Scrub-A-Dub,MAGMAPEAK,NA
217,2030,217104,Scrub-A-Dub,MAGMAPEAK,NA
216,3121,217104,Scrub-A-Dub,MAGMAPEAK,NA
219,2040,218737,Scrub-A-Dub,MAGMAPEAK,NA
221,3010,218737,Scrub-A-Dub,MAGMAPEAK,NA
220,2020,218737,Scrub-A-Dub,MAGMAPEAK,NA
222,3110,223471,Scrub-A-Dub,MAGMAPEAK,NA
223,4020,223471,Scrub-A-Dub,MAGMAPEAK,NA
224,3020,224488,Scrub-A-Dub,MAGMAPEAK,NA
226,4020,225888,Scrub-A-Dub,MAGMAPEAK,NA
225,3120,225888,Scrub-A-Dub,MAGMAPEAK,NA
227,3020,226905,Scrub-A-Dub,MAGMAPEAK,NA
228,3120,227406,Scrub-A-Dub,MAGMAPEAK,NA
229,4020,227406,Scrub-A-Dub,MAGMAPEAK,NA
230,3020,228422,Scrub-A-Dub,MAGMAPEAK,NA
231,3120,228838,Scrub-A-Dub,MAGMAPEAK,NA
232,4020,228838,Scrub-A-Dub,MAGMAPEAK,NA
233,4070,229055,Scrub-A-Dub,MAGMAPEAK,NA
234,4070,229358,Scrub-A-Dub,MAGMAPEAK,NA
235,4070,229538,Scrub-A-Dub,MAGMAPEAK,NA
236,4070,229772,Scrub-A-Dub,MAGMAPEAK,NA
237,3020,229855,Scrub-A-Dub,MAGMAPEAK,NA
238,3120,232139,Scrub-A-Dub,MAGMAPEAK,NA
239,4020,232139,Scrub-A-Dub,MAGMAPEAK,NA
240,2030,233405,Scrub-A-Dub,MAGMAPEAK,NA
241,2020,233405,Scrub-A-Dub,MAGMAPEAK,NA
242,3010,233405,Scrub-A-Dub,MAGMAPEAK,NA
243,3110,234805,Scrub-A-Dub,MAGMAPEAK,NA
244,4020,234805,Scrub-A-Dub,MAGMAPEAK,NA
245,2030,236322,Scrub-A-Dub,MAGMAPEAK,NA
246,2020,236322,Scrub-A-Dub,MAGMAPEAK,NA
247,3010,236322,Scrub-A-Dub,MAGMAPEAK,NA
248,3110,238206,Scrub-A-Dub,MAGMAPEAK,NA
249,4020,238206,Scrub-A-Dub,MAGMAPEAK,NA
250,4070,238439,Scrub-A-Dub,MAGMAPEAK,NA
251,4070,238656,Scrub-A-Dub,MAGMAPEAK,NA
252,4070,238889,Scrub-A-Dub,MAGMAPEAK,NA
253,4070,239089,Scrub-A-Dub,MAGMAPEAK,NA
254,4070,239306,Scrub-A-Dub,MAGMAPEAK,NA
255,4070,239472,Scrub-A-Dub,MAGMAPEAK,NA
256,4070,239639,Scrub-A-Dub,MAGMAPEAK,NA
257,3020,239873,Scrub-A-Dub,MAGMAPEAK,NA
258,3120,239956,Scrub-A-Dub,MAGMAPEAK,NA
259,4020,239956,Scrub-A-Dub,MAGMAPEAK,NA
260,4070,240206,Scrub-A-Dub,MAGMAPEAK,NA
261,4070,240439,Scrub-A-Dub,MAGMAPEAK,NA
262,4070,240706,Scrub-A-Dub,MAGMAPEAK,NA
263,4070,240989,Scrub-A-Dub,MAGMAPEAK,NA
264,4070,241222,Scrub-A-Dub,MAGMAPEAK,NA
265,4070,241506,Scrub-A-Dub,MAGMAPEAK,NA
266,3020,241606,Scrub-A-Dub,MAGMAPEAK,NA
268,4020,241706,Scrub-A-Dub,MAGMAPEAK,NA
267,3120,241706,Scrub-A-Dub,MAGMAPEAK,NA
269,4070,242039,Scrub-A-Dub,MAGMAPEAK,NA
270,3020,243356,Scrub-A-Dub,MAGMAPEAK,NA
271,3120,243440,Scrub-A-Dub,MAGMAPEAK,NA
272,4020,243440,Scrub-A-Dub,MAGMAPEAK,NA
273,4070,243789,Scrub-A-Dub,MAGMAPEAK,NA
274,4070,245173,Scrub-A-Dub,MAGMAPEAK,NA
275,4070,245273,Scrub-A-Dub,MAGMAPEAK,NA
276,2030,245273,Scrub-A-Dub,MAGMAPEAK,NA
277,2020,245273,Scrub-A-Dub,MAGMAPEAK,NA
278,3010,245273,Scrub-A-Dub,MAGMAPEAK,NA
279,4070,245424,Scrub-A-Dub,MAGMAPEAK,NA
280,4070,245589,Scrub-A-Dub,MAGMAPEAK,NA
281,4070,245756,Scrub-A-Dub,MAGMAPEAK,NA
282,4070,245956,Scrub-A-Dub,MAGMAPEAK,NA
283,4070,246156,Scrub-A-Dub,MAGMAPEAK,NA
284,4070,246356,Scrub-A-Dub,MAGMAPEAK,NA
285,4070,246556,Scrub-A-Dub,MAGMAPEAK,NA
286,4070,246756,Scrub-A-Dub,MAGMAPEAK,NA
287,4070,246940,Scrub-A-Dub,MAGMAPEAK,NA
288,4070,247156,Scrub-A-Dub,MAGMAPEAK,NA
289,4070,247374,Scrub-A-Dub,MAGMAPEAK,NA
290,3110,247457,Scrub-A-Dub,MAGMAPEAK,NA
291,4070,247623,Scrub-A-Dub,MAGMAPEAK,NA
292,4020,248090,Scrub-A-Dub,MAGMAPEAK,NA
293,3021,249907,Scrub-A-Dub,MAGMAPEAK,NA
294,3121,254340,Scrub-A-Dub,MAGMAPEAK,NA
296,2050,254340,Scrub-A-Dub,MAGMAPEAK,NA
295,2030,254340,Scrub-A-Dub,MAGMAPEAK,NA
297,2040,256457,Scrub-A-Dub,MAGMAPEAK,NA
299,3010,256457,Scrub-A-Dub,MAGMAPEAK,NA
298,2020,256457,Scrub-A-Dub,MAGMAPEAK,NA
300,3110,257140,Scrub-A-Dub,MAGMAPEAK,NA
301,4020,257140,Scrub-A-Dub,MAGMAPEAK,NA
302,4070,258240,Scrub-A-Dub,MAGMAPEAK,NA
303,2030,258391,Scrub-A-Dub,MAGMAPEAK,NA
304,2020,258391,Scrub-A-Dub,MAGMAPEAK,NA
305,3010,258391,Scrub-A-Dub,MAGMAPEAK,NA
306,3110,259240,Scrub-A-Dub,MAGMAPEAK,NA
307,4020,259240,Scrub-A-Dub,MAGMAPEAK,NA
308,4070,259673,Scrub-A-Dub,MAGMAPEAK,NA
309,4070,260324,Scrub-A-Dub,MAGMAPEAK,NA
310,4070,260874,Scrub-A-Dub,MAGMAPEAK,NA
311,3020,260991,Scrub-A-Dub,MAGMAPEAK,NA
312,3120,261341,Scrub-A-Dub,MAGMAPEAK,NA
313,4020,261341,Scrub-A-Dub,MAGMAPEAK,NA
314,2030,262857,Scrub-A-Dub,MAGMAPEAK,NA
315,2020,262857,Scrub-A-Dub,MAGMAPEAK,NA
316,3010,262857,Scrub-A-Dub,MAGMAPEAK,NA
317,4070,263224,Scrub-A-Dub,MAGMAPEAK,NA
318,3110,263424,Scrub-A-Dub,MAGMAPEAK,NA
319,4020,263424,Scrub-A-Dub,MAGMAPEAK,NA
320,4070,263641,Scrub-A-Dub,MAGMAPEAK,NA
321,4070,263908,Scrub-A-Dub,MAGMAPEAK,NA
322,4070,264157,Scrub-A-Dub,MAGMAPEAK,NA
323,4070,264358,Scrub-A-Dub,MAGMAPEAK,NA
324,4070,264541,Scrub-A-Dub,MAGMAPEAK,NA
325,4070,264674,Scrub-A-Dub,MAGMAPEAK,NA
326,4070,264858,Scrub-A-Dub,MAGMAPEAK,NA
327,4070,265041,Scrub-A-Dub,MAGMAPEAK,NA
328,4070,265208,Scrub-A-Dub,MAGMAPEAK,NA
329,2030,265241,Scrub-A-Dub,MAGMAPEAK,NA
330,2020,265241,Scrub-A-Dub,MAGMAPEAK,NA
331,3010,265241,Scrub-A-Dub,MAGMAPEAK,NA
332,3110,265424,Scrub-A-Dub,MAGMAPEAK,NA
333,4020,265424,Scrub-A-Dub,MAGMAPEAK,NA
334,4070,265674,Scrub-A-Dub,MAGMAPEAK,NA
335,3021,267224,Scrub-A-Dub,MAGMAPEAK,NA
336,3121,271992,Scrub-A-Dub,MAGMAPEAK,NA
337,2030,271992,Scrub-A-Dub,MAGMAPEAK,NA
338,2050,271992,Scrub-A-Dub,MAGMAPEAK,NA
339,2080,274958,Scrub-A-Dub,MAGMAPEAK,NA
340,2083,288876,Scrub-A-Dub,MAGMAPEAK,NA
341,2080,288876,Scrub-A-Dub,MAGMAPEAK,NA
342,4070,291826,Scrub-A-Dub,MAGMAPEAK,NA
343,4070,292109,Scrub-A-Dub,MAGMAPEAK,NA
344,2083,292543,Scrub-A-Dub,MAGMAPEAK,NA
345,2040,294460,Scrub-A-Dub,MAGMAPEAK,NA
346,2020,294460,Scrub-A-Dub,MAGMAPEAK,NA
347,3010,294460,Scrub-A-Dub,MAGMAPEAK,NA
348,3110,298510,Scrub-A-Dub,MAGMAPEAK,NA
349,4020,298510,Scrub-A-Dub,MAGMAPEAK,NA
350,2030,300193,Scrub-A-Dub,MAGMAPEAK,NA
351,2020,300193,Scrub-A-Dub,MAGMAPEAK,NA
352,3010,300193,Scrub-A-Dub,MAGMAPEAK,NA
354,4020,302327,Scrub-A-Dub,MAGMAPEAK,NA
353,3110,302327,Scrub-A-Dub,MAGMAPEAK,NA
355,4070,303060,Scrub-A-Dub,MAGMAPEAK,NA
356,4070,303627,Scrub-A-Dub,MAGMAPEAK,NA
357,4070,303810,Scrub-A-Dub,MAGMAPEAK,NA
358,3020,303977,Scrub-A-Dub,MAGMAPEAK,NA
359,3120,304027,Scrub-A-Dub,MAGMAPEAK,NA
360,4020,304027,Scrub-A-Dub,MAGMAPEAK,NA
361,4070,304227,Scrub-A-Dub,MAGMAPEAK,NA
364,3010,305827,Scrub-A-Dub,MAGMAPEAK,NA
363,2020,305827,Scrub-A-Dub,MAGMAPEAK,NA
362,2030,305827,Scrub-A-Dub,MAGMAPEAK,NA
365,3110,309244,Scrub-A-Dub,MAGMAPEAK,NA
366,4020,314945,Scrub-A-Dub,MAGMAPEAK,NA
367,4070,315846,Scrub-A-Dub,MAGMAPEAK,NA
368,4070,316311,Scrub-A-Dub,MAGMAPEAK,NA
369,2030,316745,Scrub-A-Dub,MAGMAPEAK,NA
370,2020,316745,Scrub-A-Dub,MAGMAPEAK,NA
371,3010,316745,Scrub-A-Dub,MAGMAPEAK,NA
372,3110,316928,Scrub-A-Dub,MAGMAPEAK,NA
373,4020,316928,Scrub-A-Dub,MAGMAPEAK,NA
374,4070,317095,Scrub-A-Dub,MAGMAPEAK,NA
375,4070,317295,Scrub-A-Dub,MAGMAPEAK,NA
376,4070,317779,Scrub-A-Dub,MAGMAPEAK,NA
377,4070,317945,Scrub-A-Dub,MAGMAPEAK,NA
378,4070,318145,Scrub-A-Dub,MAGMAPEAK,NA
379,4070,318328,Scrub-A-Dub,MAGMAPEAK,NA
381,2020,318445,Scrub-A-Dub,MAGMAPEAK,NA
380,2030,318445,Scrub-A-Dub,MAGMAPEAK,NA
382,3010,318445,Scrub-A-Dub,MAGMAPEAK,NA
383,3110,318528,Scrub-A-Dub,MAGMAPEAK,NA
384,4020,318528,Scrub-A-Dub,MAGMAPEAK,NA
385,4070,318661,Scrub-A-Dub,MAGMAPEAK,NA
386,4070,318795,Scrub-A-Dub,MAGMAPEAK,NA
387,3021,319778,Scrub-A-Dub,MAGMAPEAK,NA
388,3121,324645,Scrub-A-Dub,MAGMAPEAK,NA
389,2030,324645,Scrub-A-Dub,MAGMAPEAK,NA
390,2050,324645,Scrub-A-Dub,MAGMAPEAK,NA
391,2040,326262,Scrub-A-Dub,MAGMAPEAK,NA
392,2020,326262,Scrub-A-Dub,MAGMAPEAK,NA
393,3010,326262,Scrub-A-Dub,MAGMAPEAK,NA
394,3110,331179,Scrub-A-Dub,MAGMAPEAK,NA
395,3010,331179,Scrub-A-Dub,MAGMAPEAK,NA
396,3110,333746,Scrub-A-Dub,MAGMAPEAK,NA
397,4020,333996,Scrub-A-Dub,MAGMAPEAK,NA
398,4070,334383,Scrub-A-Dub,MAGMAPEAK,NA
399,4070,334779,Scrub-A-Dub,MAGMAPEAK,NA
400,4070,335129,Scrub-A-Dub,MAGMAPEAK,NA
401,4070,335496,Scrub-A-Dub,MAGMAPEAK,NA
402,4070,335896,Scrub-A-Dub,MAGMAPEAK,NA
403,4070,336246,Scrub-A-Dub,MAGMAPEAK,NA
404,3020,336413,Scrub-A-Dub,MAGMAPEAK,NA
405,4070,336579,Scrub-A-Dub,MAGMAPEAK,NA
406,4070,336880,Scrub-A-Dub,MAGMAPEAK,NA
407,3120,337229,Scrub-A-Dub,MAGMAPEAK,NA
408,4020,337229,Scrub-A-Dub,MAGMAPEAK,NA
409,4070,337496,Scrub-A-Dub,MAGMAPEAK,NA
410,4070,337780,Scrub-A-Dub,MAGMAPEAK,NA
411,4070,338079,Scrub-A-Dub,MAGMAPEAK,NA
412,4070,338379,Scrub-A-Dub,MAGMAPEAK,NA
413,4070,338713,Scrub-A-Dub,MAGMAPEAK,NA
414,4070,339013,Scrub-A-Dub,MAGMAPEAK,NA
415,4070,339330,Scrub-A-Dub,MAGMAPEAK,NA
416,4070,339581,Scrub-A-Dub,MAGMAPEAK,NA
417,3020,339630,Scrub-A-Dub,MAGMAPEAK,NA
418,4070,339996,Scrub-A-Dub,MAGMAPEAK,NA
419,3120,340246,Scrub-A-Dub,MAGMAPEAK,NA
420,4020,340246,Scrub-A-Dub,MAGMAPEAK,NA
421,4070,340463,Scrub-A-Dub,MAGMAPEAK,NA
422,4070,340713,Scrub-A-Dub,MAGMAPEAK,NA
423,4070,340946,Scrub-A-Dub,MAGMAPEAK,NA
424,4070,341180,Scrub-A-Dub,MAGMAPEAK,NA
425,4070,341396,Scrub-A-Dub,MAGMAPEAK,NA
426,4070,341597,Scrub-A-Dub,MAGMAPEAK,NA
427,4070,341913,Scrub-A-Dub,MAGMAPEAK,NA
428,4070,342163,Scrub-A-Dub,MAGMAPEAK,NA
429,4070,342363,Scrub-A-Dub,MAGMAPEAK,NA
430,4070,342596,Scrub-A-Dub,MAGMAPEAK,NA
431,3020,342647,Scrub-A-Dub,MAGMAPEAK,NA
432,3120,342863,Scrub-A-Dub,MAGMAPEAK,NA
433,4020,342863,Scrub-A-Dub,MAGMAPEAK,NA
434,4070,343080,Scrub-A-Dub,MAGMAPEAK,NA
435,4070,344847,Scrub-A-Dub,MAGMAPEAK,NA
436,4070,345213,Scrub-A-Dub,MAGMAPEAK,NA
437,3020,345247,Scrub-A-Dub,MAGMAPEAK,NA
438,3120,345480,Scrub-A-Dub,MAGMAPEAK,NA
439,4020,345480,Scrub-A-Dub,MAGMAPEAK,NA
440,4070,345763,Scrub-A-Dub,MAGMAPEAK,NA
441,2030,347163,Scrub-A-Dub,MAGMAPEAK,NA
442,2020,347163,Scrub-A-Dub,MAGMAPEAK,NA
443,3010,347163,Scrub-A-Dub,MAGMAPEAK,NA
444,3110,348414,Scrub-A-Dub,MAGMAPEAK,NA
445,4020,348414,Scrub-A-Dub,MAGMAPEAK,NA
446,4070,349230,Scrub-A-Dub,MAGMAPEAK,NA
447,4070,349847,Scrub-A-Dub,MAGMAPEAK,NA
448,3020,350064,Scrub-A-Dub,MAGMAPEAK,NA
449,3120,350081,Scrub-A-Dub,MAGMAPEAK,NA
450,4020,350081,Scrub-A-Dub,MAGMAPEAK,NA
451,4070,350497,Scrub-A-Dub,MAGMAPEAK,NA
452,4070,350697,Scrub-A-Dub,MAGMAPEAK,NA
453,4070,350897,Scrub-A-Dub,MAGMAPEAK,NA
454,4070,351130,Scrub-A-Dub,MAGMAPEAK,NA
455,4070,351364,Scrub-A-Dub,MAGMAPEAK,NA
456,4070,351564,Scrub-A-Dub,MAGMAPEAK,NA
457,3020,351731,Scrub-A-Dub,MAGMAPEAK,NA
458,3120,351747,Scrub-A-Dub,MAGMAPEAK,NA
459,4020,351747,Scrub-A-Dub,MAGMAPEAK,NA
460,4070,351914,Scrub-A-Dub,MAGMAPEAK,NA
461,2030,353564,Scrub-A-Dub,MAGMAPEAK,NA
462,2020,353564,Scrub-A-Dub,MAGMAPEAK,NA
463,3010,353564,Scrub-A-Dub,MAGMAPEAK,NA
464,3110,354314,Scrub-A-Dub,MAGMAPEAK,NA
465,4020,354314,Scrub-A-Dub,MAGMAPEAK,NA
466,2030,356131,Scrub-A-Dub,MAGMAPEAK,NA
467,2020,356131,Scrub-A-Dub,MAGMAPEAK,NA
468,3010,356131,Scrub-A-Dub,MAGMAPEAK,NA
469,3110,357114,Scrub-A-Dub,MAGMAPEAK,NA
470,4020,357114,Scrub-A-Dub,MAGMAPEAK,NA
471,4070,357998,Scrub-A-Dub,MAGMAPEAK,NA
472,4070,358564,Scrub-A-Dub,MAGMAPEAK,NA
473,2030,358631,Scrub-A-Dub,MAGMAPEAK,NA
474,2020,358631,Scrub-A-Dub,MAGMAPEAK,NA
475,3010,358631,Scrub-A-Dub,MAGMAPEAK,NA
476,3110,358831,Scrub-A-Dub,MAGMAPEAK,NA
